"sample"	"reads_total"	"reads_assigned_bins"	"percentage_duplicates"	"median_bin_count"	"filter_corr_value"	"filtered"	"is_normal"	"find_normal_cv"	"timepoint"	"total_reads"	"dups_removed"	"reads_kept"	"dups_percentage"
"well_1005_DUKE_27_A_yes_13_68_S6189"	1795804	1442147	0.2	105	0.965	"kept"	FALSE	0.3	"recurrence"	1795804	353657	1442147	0.196935188918167
"well_1013_DUKE_27_A_yes_14_4_S6197"	2203025	1692359	0.23	124	0.989	"kept"	FALSE	0.29	"recurrence"	2203025	510666	1692359	0.231802181091908
"well_1014_DUKE_27_A_yes_14_5_S6198"	1719766	1340862	0.22	99	0.991	"kept"	FALSE	0.29	"recurrence"	1719766	378904	1340862	0.220322997431046
"well_1016_DUKE_27_A_yes_14_7_S6200"	1355446	1090050	0.2	79	0.988	"kept"	FALSE	0.29	"recurrence"	1355446	265396	1090050	0.195799758898547
"well_1017_DUKE_27_A_yes_14_8_S6201"	1938041	1487941	0.23	106	0.769	"removed"	FALSE	0.51	"recurrence"	1938041	450100	1487941	0.232244828669775
"well_102_DUKE_27_A_yes_1_29_S5286"	230873	170056	0.26	12	0.24	"removed"	FALSE	0.28	"recurrence"	230873	60817	170056	0.263421881294045
"well_1020_DUKE_27_A_yes_14_11_S6204"	2014866	1555750	0.23	114	0.996	"kept"	FALSE	0.28	"recurrence"	2014866	459116	1555750	0.227864284771295
"well_1023_DUKE_27_A_yes_14_14_S6207"	2047190	1551241	0.24	113	0.843	"kept"	FALSE	0.37	"recurrence"	2047190	495949	1551241	0.242258412751137
"well_1026_DUKE_27_A_yes_14_17_S6210"	1527181	1165805	0.24	85	0.996	"kept"	FALSE	0.28	"recurrence"	1527181	361376	1165805	0.236629449947321
"well_1029_DUKE_27_A_yes_14_20_S6213"	2244915	1754722	0.22	128	0.996	"kept"	FALSE	0.3	"recurrence"	2244915	490193	1754722	0.218357042471541
"well_1030_DUKE_27_A_yes_14_21_S6214"	1935729	1513571	0.22	111	0.998	"kept"	FALSE	0.29	"recurrence"	1935729	422158	1513571	0.218087345904308
"well_1031_DUKE_27_A_yes_14_22_S6215"	1854093	1435533	0.23	105	0.996	"kept"	FALSE	0.28	"recurrence"	1854093	418560	1435533	0.225749193810666
"well_1032_DUKE_27_A_yes_14_23_S6216"	2040926	1559739	0.24	113	0.894	"kept"	FALSE	0.33	"recurrence"	2040926	481187	1559739	0.235768959776102
"well_1034_DUKE_27_A_yes_14_25_S6218"	1641427	1282902	0.22	94	0.986	"kept"	FALSE	0.29	"recurrence"	1641427	358525	1282902	0.218422750448238
"well_1039_DUKE_27_A_yes_14_30_S6223"	1693608	1318637	0.22	97	0.997	"kept"	FALSE	0.28	"recurrence"	1693608	374971	1318637	0.221403654210419
"well_104_DUKE_27_A_yes_1_31_S5288"	754705	614949	0.19	45	0.99	"kept"	FALSE	0.28	"recurrence"	754705	139756	614949	0.185179639726781
"well_1042_DUKE_27_A_yes_14_33_S6226"	1320482	1059751	0.2	77	0.996	"kept"	FALSE	0.29	"recurrence"	1320482	260731	1059751	0.197451385176019
"well_105_DUKE_27_A_yes_1_32_S5289"	1808387	1466567	0.19	108	0.99	"kept"	FALSE	0.28	"recurrence"	1808387	341820	1466567	0.189019275188331
"well_1054_DUKE_27_A_yes_14_45_S6238"	1390515	1099494	0.21	81	0.998	"kept"	FALSE	0.27	"recurrence"	1390515	291021	1099494	0.209290083170624
"well_1060_DUKE_27_A_yes_14_51_S6244"	1825753	1438724	0.21	105	0.998	"kept"	FALSE	0.28	"recurrence"	1825753	387029	1438724	0.211983220074128
"well_1069_DUKE_27_A_yes_14_60_S6253"	2177631	1736181	0.2	127	0.998	"kept"	FALSE	0.28	"recurrence"	2177631	441450	1736181	0.202720295587269
"well_1070_DUKE_27_A_yes_14_61_S6254"	1922703	1518184	0.21	109	0.929	"kept"	FALSE	0.29	"recurrence"	1922703	404519	1518184	0.210390788384894
"well_1071_DUKE_27_A_yes_14_62_S6255"	1987746	1562739	0.21	113	0.986	"kept"	FALSE	0.3	"recurrence"	1987746	425007	1562739	0.213813535532206
"well_1078_DUKE_27_A_yes_14_69_S6262"	1399360	1132416	0.19	83	0.994	"kept"	FALSE	0.29	"recurrence"	1399360	266944	1132416	0.190761490967299
"well_1081_DUKE_27_A_yes_15_0_S6265"	1771446	1307757	0.26	95	0.985	"kept"	FALSE	0.29	"recurrence"	1771446	463689	1307757	0.261757344000325
"well_1084_DUKE_27_A_yes_15_3_S6268"	1471263	1139449	0.23	84	0.993	"kept"	FALSE	0.28	"recurrence"	1471263	331814	1139449	0.225530037797457
"well_1087_DUKE_27_A_yes_15_6_S6271"	1813359	1349682	0.26	99	0.959	"kept"	FALSE	0.29	"recurrence"	1813359	463677	1349682	0.255700608649473
"well_1090_DUKE_27_A_yes_15_9_S6274"	1798656	1360933	0.24	100	0.998	"kept"	FALSE	0.27	"recurrence"	1798656	437723	1360933	0.243361154106177
"well_1091_DUKE_27_A_yes_15_10_S6275"	1521656	1159863	0.24	85	0.997	"kept"	FALSE	0.29	"recurrence"	1521656	361793	1159863	0.237762674349524
"well_1095_DUKE_27_A_yes_15_14_S6279"	2455810	1832776	0.25	135	0.991	"kept"	FALSE	0.29	"recurrence"	2455810	623034	1832776	0.253697965233467
"well_11_DUKE_27_A_yes_0_10_S5195"	2062390	1626233	0.21	118	0.997	"kept"	FALSE	0.28	"recurrence"	2062390	436157	1626233	0.21148133961084
"well_1104_DUKE_27_A_yes_15_23_S6288"	2272345	1688862	0.26	122	0.993	"kept"	FALSE	0.3	"recurrence"	2272345	583483	1688862	0.256775709674367
"well_1105_DUKE_27_A_yes_15_24_S6289"	2609532	1919826	0.26	140	0.997	"kept"	FALSE	0.29	"recurrence"	2609532	689706	1919826	0.26430256459779
"well_1106_DUKE_27_A_yes_15_25_S6290"	2192833	1623461	0.26	118	0.995	"kept"	FALSE	0.28	"recurrence"	2192833	569372	1623461	0.259651327757289
"well_1111_DUKE_27_A_yes_15_30_S6295"	1735459	1289556	0.26	93	0.996	"kept"	FALSE	0.3	"recurrence"	1735459	445903	1289556	0.256936637512036
"well_1115_DUKE_27_A_yes_15_34_S6299"	2786377	2107167	0.24	154	0.997	"kept"	FALSE	0.29	"recurrence"	2786377	679210	2107167	0.24376098424585
"well_1118_DUKE_27_A_yes_15_37_S6302"	2417545	1808833	0.25	130	0.984	"kept"	FALSE	0.31	"recurrence"	2417545	608712	1808833	0.251789315193719
"well_1122_DUKE_27_A_yes_15_41_S6306"	385474	297566	0.23	19	0.927	"kept"	FALSE	0.27	"recurrence"	385474	87908	297566	0.228051697390745
"well_1127_DUKE_27_A_yes_15_46_S6311"	2580049	1982063	0.23	145	0.949	"kept"	FALSE	0.22	"recurrence"	2580049	597986	1982063	0.231773117487304
"well_1128_DUKE_27_A_yes_15_47_S6312"	997217	817051	0.18	59	0.995	"kept"	FALSE	0.28	"recurrence"	997217	180166	817051	0.180668801273945
"well_1129_DUKE_27_A_yes_15_48_S6313"	1992969	1524231	0.24	111	0.996	"kept"	FALSE	0.3	"recurrence"	1992969	468738	1524231	0.235195830943683
"well_1131_DUKE_27_A_yes_15_50_S6315"	1446246	1105709	0.24	80	0.987	"kept"	FALSE	0.3	"recurrence"	1446246	340537	1105709	0.235462708280611
"well_1134_DUKE_27_A_yes_15_53_S6318"	2014141	1502138	0.25	110	0.997	"kept"	FALSE	0.28	"recurrence"	2014141	512003	1502138	0.254204149560532
"well_1137_DUKE_27_A_yes_15_56_S6321"	1904941	1426790	0.25	105	0.995	"kept"	FALSE	0.29	"recurrence"	1904941	478151	1426790	0.251005674191484
"well_1143_DUKE_27_A_yes_15_62_S6327"	2051143	1557842	0.24	114	0.993	"kept"	FALSE	0.29	"recurrence"	2051143	493301	1557842	0.240500540430384
"well_115_DUKE_27_D_yes_1_42_S5299"	543146	409244	0.25	29	0.387	"removed"	FALSE	0.51	"recurrence"	543146	133902	409244	0.246530398824625
"well_1150_DUKE_27_A_yes_15_69_S6334"	1136335	905016	0.2	65	0.801	"kept"	FALSE	0.41	"recurrence"	1136335	231319	905016	0.203565849859416
"well_1151_DUKE_27_A_yes_15_70_S6335"	1338129	1067751	0.2	78	0.998	"kept"	FALSE	0.29	"recurrence"	1338129	270378	1067751	0.202056752375892
"well_1152_DUKE_27_A_yes_15_71_S6336"	1904424	1456411	0.24	106	0.997	"kept"	FALSE	0.29	"recurrence"	1904424	448013	1456411	0.235248558094206
"well_116_DUKE_27_D_yes_1_43_S5300"	1276415	939464	0.26	73	0.317	"removed"	FALSE	0.23	"recurrence"	1276415	336951	939464	0.263982325497585
"well_1161_DUKE_27_A_yes_16_8_S6345"	2057284	1556424	0.24	113	0.954	"kept"	FALSE	0.3	"recurrence"	2057284	500860	1556424	0.243456907262196
"well_117_DUKE_27_D_yes_1_44_S5301"	715208	537318	0.25	39	0.208	"removed"	FALSE	0.57	"recurrence"	715208	177890	537318	0.248724846478227
"well_1172_DUKE_27_A_yes_16_19_S6356"	2464774	1878934	0.24	138	0.919	"kept"	FALSE	0.3	"recurrence"	2464774	585840	1878934	0.237685077820522
"well_1174_DUKE_27_A_yes_16_21_S6358"	2041789	1552670	0.24	113	0.998	"kept"	FALSE	0.28	"recurrence"	2041789	489119	1552670	0.239554136103192
"well_1177_DUKE_27_A_yes_16_24_S6361"	2200401	1634496	0.26	118	0.997	"kept"	FALSE	0.28	"recurrence"	2200401	565905	1634496	0.257182668068229
"well_1181_DUKE_27_A_yes_16_28_S6365"	1987958	1540896	0.22	112	0.997	"kept"	FALSE	0.3	"recurrence"	1987958	447062	1540896	0.224885032782383
