"sample"	"reads_total"	"reads_assigned_bins"	"percentage_duplicates"	"median_bin_count"	"filter_corr_value"	"filtered"	"is_normal"	"find_normal_cv"	"TotalReads"	"DupsRemoved"	"ReadsKept"	"MedianBinCount"	"dups_percentage"
"SC242_2_R63C67yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4604_R1_001"	725203	607783	0.16	44	0.854	"kept"	FALSE	0.39	725203	117420	607783	44	0.161913284969864
"SC242_2_R63C68yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4605_R1_001"	733787	616181	0.16	45	0.926	"kept"	FALSE	0.31	733787	117606	616181	45	0.160272667681493
"SC242_2_R63C70yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4607_R1_001"	822393	707331	0.14	49	0.816	"kept"	FALSE	0.61	822393	115062	707331	49	0.139911210333746
"SC242_2_R64C10yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4619_R1_001"	975537	791440	0.19	61	0.746	"removed"	FALSE	0.34	975537	184097	791440	61	0.188713498309136
"SC242_2_R64C13yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4622_R1_001"	709547	585395	0.17	45	0.373	"removed"	FALSE	0.23	709547	124152	585395	45	0.174973609922951
"SC242_2_R64C15yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4624_R1_001"	1021694	831432	0.19	62	0.956	"kept"	FALSE	0.27	1021694	190262	831432	62	0.186222097810108
"SC242_2_R64C1yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4610_R1_001"	802575	674305	0.16	50	0.997	"kept"	FALSE	0.28	802575	128270	674305	50	0.159823069495063
"SC242_2_R64C20yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4629_R1_001"	1245647	1046561	0.16	77	0.917	"kept"	FALSE	0.3	1245647	199086	1046561	77	0.159825375888996
"SC242_2_R64C29yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4638_R1_001"	1041215	855846	0.18	63	0.987	"kept"	FALSE	0.3	1041215	185369	855846	63	0.178031434429969
"SC242_2_R64C2yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4611_R1_001"	747746	614017	0.18	45	0.723	"removed"	FALSE	0.44	747746	133729	614017	45	0.178842815608509
"SC242_2_R64C33yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4642_R1_001"	942301	781114	0.17	57	0.984	"kept"	FALSE	0.32	942301	161187	781114	57	0.171056806689158
"SC242_2_R64C36yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4645_R1_001"	1026232	844160	0.18	62	0.92	"kept"	FALSE	0.33	1026232	182072	844160	62	0.177417971764669
"SC242_2_R64C38yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4647_R1_001"	1141775	952736	0.17	70	0.718	"removed"	FALSE	0.24	1141775	189039	952736	70	0.165565895207024
"SC242_2_R64C42yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4651_R1_001"	827105	713674	0.14	52	0.866	"kept"	FALSE	0.32	827105	113431	713674	52	0.137142200808845
"SC242_2_R64C45yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4654_R1_001"	906597	755093	0.17	55	0.914	"kept"	FALSE	0.28	906597	151504	755093	55	0.167112840655771
"SC242_2_R64C46yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4655_R1_001"	872300	727014	0.17	53	0.93	"kept"	FALSE	0.31	872300	145286	727014	53	0.166555084260002
"SC242_2_R64C47yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4656_R1_001"	736033	613491	0.17	45	0.947	"kept"	FALSE	0.31	736033	122542	613491	45	0.166489817711978
"SC242_2_R64C51yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4660_R1_001"	1039363	853780	0.18	63	0.993	"kept"	FALSE	0.29	1039363	185583	853780	63	0.178554556973839
"SC242_2_R64C56yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4665_R1_001"	1134502	946899	0.17	69	0.958	"kept"	FALSE	0.31	1134502	187603	946899	69	0.16536154189239
"SC242_2_R64C59yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4668_R1_001"	866583	721739	0.17	53	0.989	"kept"	FALSE	0.31	866583	144844	721739	53	0.167143828115714
"SC242_2_R64C65yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4674_R1_001"	1211179	997754	0.18	73	0.906	"kept"	FALSE	0.3	1211179	213425	997754	73	0.176212599458874
"SC242_2_R64C70yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4679_R1_001"	256527	213736	0.17	15	0.729	"removed"	FALSE	0.27	256527	42791	213736	15	0.166808951884207
"SC242_2_R64C8yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4617_R1_001"	956863	790270	0.17	57	0.957	"kept"	FALSE	0.31	956863	166593	790270	57	0.174103293783959
"SC242_2_R65C10yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4691_R1_001"	255776	233302	0.09	17	0.999	"kept"	FALSE	0.29	255776	22474	233302	17	0.0878659452020518
"SC242_2_R65C16yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4697_R1_001"	895996	777104	0.13	57	0.949	"kept"	FALSE	0.24	895996	118892	777104	57	0.132692556663199
"SC242_2_R65C20yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4701_R1_001"	811042	680582	0.16	50	0.952	"kept"	FALSE	0.31	811042	130460	680582	50	0.160854801600904
"SC242_2_R65C25yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4706_R1_001"	576044	524866	0.09	38	0.996	"kept"	FALSE	0.29	576044	51178	524866	38	0.0888439077570463
"SC242_2_R65C33yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4714_R1_001"	893542	761698	0.15	56	0.83	"kept"	FALSE	0.4	893542	131844	761698	56	0.147552101635961
"SC242_2_R65C34yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4715_R1_001"	885721	739026	0.17	55	0.919	"kept"	FALSE	0.3	885721	146695	739026	55	0.165622131574164
"SC242_2_R65C40yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4721_R1_001"	904937	753714	0.17	55	0.971	"kept"	FALSE	0.28	904937	151223	753714	55	0.16710887056226
"SC242_2_R65C43yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4724_R1_001"	850853	713768	0.16	52	0.933	"kept"	FALSE	0.24	850853	137085	713768	52	0.161114787160649
"SC242_2_R65C4yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4685_R1_001"	805475	700936	0.13	51	0.977	"kept"	FALSE	0.33	805475	104539	700936	51	0.129785530277166
"SC242_2_R65C51yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4732_R1_001"	1028584	872215	0.15	65	0.933	"kept"	FALSE	0.18	1028584	156369	872215	65	0.15202355860095
"SC242_2_R65C53yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4734_R1_001"	912772	766644	0.16	59	0.355	"removed"	TRUE	0.03	912772	146128	766644	59	0.160092553233447
"SC242_2_R65C56yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4737_R1_001"	939929	781018	0.17	57	0.988	"kept"	FALSE	0.28	939929	158911	781018	57	0.169067025275313
"SC242_2_R65C59yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4740_R1_001"	902602	780111	0.14	57	0.938	"kept"	FALSE	0.24	902602	122491	780111	57	0.135708762001414
"SC242_2_R65C5yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4686_R1_001"	688863	582473	0.15	41	0.512	"removed"	FALSE	0.53	688863	106390	582473	41	0.154442900838048
"SC242_2_R65C6yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4687_R1_001"	798849	662654	0.17	49	0.938	"kept"	FALSE	0.28	798849	136195	662654	49	0.170489041107894
"SC242_2_R65C70yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4751_R1_001"	637399	542780	0.15	39	0.509	"removed"	FALSE	0.39	637399	94619	542780	39	0.148445479205333
"SC242_2_R65C9yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4690_R1_001"	829129	702360	0.15	51	0.993	"kept"	FALSE	0.29	829129	126769	702360	51	0.152894181725642
"SC242_2_R66C12yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4765_R1_001"	1027961	877711	0.15	65	0.884	"kept"	FALSE	0.33	1027961	150250	877711	65	0.146163132648028
"SC242_2_R66C13yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4766_R1_001"	793292	658917	0.17	51	0.322	"removed"	FALSE	0.11	793292	134375	658917	51	0.169389077414117
"SC242_2_R66C24yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4777_R1_001"	1036484	853260	0.18	63	0.946	"kept"	FALSE	0.27	1036484	183224	853260	63	0.176774557060215
"SC242_2_R66C27yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4780_R1_001"	926309	769341	0.17	56	0.982	"kept"	FALSE	0.29	926309	156968	769341	56	0.169455332939656
"SC242_2_R66C29yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4782_R1_001"	991641	832482	0.16	61	0.995	"kept"	FALSE	0.3	991641	159159	832482	61	0.160500624722052
"SC242_2_R66C33yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4786_R1_001"	989486	835441	0.16	57	0.784	"removed"	FALSE	0.38	989486	154045	835441	57	0.155681838853708
"SC242_2_R66C34yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4787_R1_001"	1012759	848377	0.16	62	0.994	"kept"	FALSE	0.3	1012759	164382	848377	62	0.162311073019346
"SC242_2_R66C35yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4788_R1_001"	839125	728671	0.13	56	0.314	"removed"	FALSE	0.14	839125	110454	728671	56	0.131629971696708
"SC242_2_R66C54yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4807_R1_001"	898736	766931	0.15	56	0.919	"kept"	FALSE	0.34	898736	131805	766931	56	0.146655970162539
"SC242_2_R66C59yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4812_R1_001"	788538	677464	0.14	50	0.992	"kept"	FALSE	0.29	788538	111074	677464	50	0.140860681412944
"SC242_2_R66C60yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4813_R1_001"	832152	703107	0.16	51	0.99	"kept"	FALSE	0.3	832152	129045	703107	51	0.155073832665186
"SC242_2_R66C62yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4815_R1_001"	963318	815560	0.15	59	0.74	"removed"	FALSE	0.33	963318	147758	815560	59	0.15338444833378
"SC242_2_R66C69yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4822_R1_001"	656739	570852	0.13	42	0.758	"removed"	FALSE	0.36	656739	85887	570852	42	0.130777980293541
"SC242_2_R66C6yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4759_R1_001"	807166	667654	0.17	49	0.933	"kept"	FALSE	0.27	807166	139512	667654	49	0.172841769846599
"SC242_2_R66C8yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4761_R1_001"	1069860	909376	0.15	67	0.945	"kept"	FALSE	0.29	1069860	160484	909376	67	0.150004673508683
"SC242_2_R67C16yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4841_R1_001"	561622	476018	0.15	33	0.891	"kept"	FALSE	0.26	561622	85604	476018	33	0.152422803949988
"SC242_2_R67C17yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4842_R1_001"	883287	743275	0.16	54	0.996	"kept"	FALSE	0.29	883287	140012	743275	54	0.158512465370825
"SC242_2_R67C19yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4844_R1_001"	791134	657077	0.17	48	0.809	"kept"	FALSE	0.32	791134	134057	657077	48	0.169449170431305
"SC242_2_R67C20yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4845_R1_001"	937301	788464	0.16	57	0.994	"kept"	FALSE	0.29	937301	148837	788464	57	0.158793173164224
"SC242_2_R67C22yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4847_R1_001"	1196962	1026385	0.14	75	0.92	"kept"	FALSE	0.2	1196962	170577	1026385	75	0.142508283470987
"SC242_2_R67C28yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4853_R1_001"	1002844	867879	0.13	65	0.861	"kept"	FALSE	0.31	1002844	134965	867879	65	0.134582248086442
"SC242_2_R67C33yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4858_R1_001"	546790	455389	0.17	34	0.458	"removed"	FALSE	0.42	546790	91401	455389	34	0.167159238464493
"SC242_2_R67C36yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4861_R1_001"	1157918	988232	0.15	72	0.93	"kept"	FALSE	0.3	1157918	169686	988232	72	0.146544055796697
"SC242_2_R67C37yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4862_R1_001"	998899	840488	0.16	61	0.992	"kept"	FALSE	0.26	998899	158411	840488	61	0.158585602748626
"SC242_2_R67C39yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4864_R1_001"	788463	655129	0.17	47	0.677	"removed"	FALSE	0.38	788463	133334	655129	47	0.169106223120172
"SC242_2_R67C40yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4865_R1_001"	732776	613519	0.16	44	0.804	"kept"	FALSE	0.48	732776	119257	613519	44	0.162746869438955
"SC242_2_R67C46yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4871_R1_001"	752557	648138	0.14	47	0.992	"kept"	FALSE	0.29	752557	104419	648138	47	0.13875228055815
"SC242_2_R67C4yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4829_R1_001"	757380	643489	0.15	46	0.829	"kept"	FALSE	0.29	757380	113891	643489	46	0.150374976894029
"SC242_2_R67C51yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4876_R1_001"	954517	815457	0.15	59	0.833	"kept"	FALSE	0.4	954517	139060	815457	59	0.145686247599571
"SC242_2_R67C52yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4877_R1_001"	958100	803454	0.16	59	0.968	"kept"	FALSE	0.29	958100	154646	803454	59	0.161409038722472
"SC242_2_R67C57yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4882_R1_001"	874569	740405	0.15	55	0.965	"kept"	FALSE	0.29	874569	134164	740405	55	0.153405849052505
"SC242_2_R67C59yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4884_R1_001"	942385	809667	0.14	59	0.879	"kept"	FALSE	0.37	942385	132718	809667	59	0.140832037861384
"SC242_2_R67C62yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4887_R1_001"	972085	828987	0.15	59	0.761	"removed"	FALSE	0.43	972085	143098	828987	59	0.147207291543435
"SC242_2_R67C64yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4889_R1_001"	828506	722183	0.13	53	0.883	"kept"	FALSE	0.33	828506	106323	722183	53	0.128330995792426
"SC242_2_R67C65yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4890_R1_001"	950617	798853	0.16	60	0.592	"removed"	FALSE	0.18	950617	151764	798853	60	0.159647891842877
"SC242_2_R68C1yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4898_R1_001"	639293	559649	0.12	41	0.853	"kept"	FALSE	0.26	639293	79644	559649	41	0.124581373486023
"SC242_2_R68C21yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4918_R1_001"	907708	779091	0.14	57	0.986	"kept"	FALSE	0.29	907708	128617	779091	57	0.141694245285929
"SC242_2_R68C26yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4923_R1_001"	915450	793977	0.13	59	0.702	"removed"	FALSE	0.31	915450	121473	793977	59	0.132692118630182
"SC242_2_R68C27yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4924_R1_001"	1019582	874086	0.14	64	0.975	"kept"	FALSE	0.3	1019582	145496	874086	64	0.142701616937137
"SC242_2_R68C28yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4925_R1_001"	929213	804678	0.13	58	0.857	"kept"	FALSE	0.38	929213	124535	804678	58	0.134022016480613
"SC242_2_R68C30yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4927_R1_001"	1023531	875599	0.14	64	0.867	"kept"	FALSE	0.33	1023531	147932	875599	64	0.144531040095512
"SC242_2_R68C32yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4929_R1_001"	991687	870024	0.12	65	0.912	"kept"	FALSE	0.23	991687	121663	870024	65	0.122682862637102
"SC242_2_R68C38yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4935_R1_001"	911942	767213	0.16	56	0.895	"kept"	FALSE	0.31	911942	144729	767213	56	0.158704171975849
"SC242_2_R68C42yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4939_R1_001"	786179	687154	0.13	51	0.767	"removed"	FALSE	0.29	786179	99025	687154	51	0.125957320152281
"SC242_2_R68C43yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4940_R1_001"	999614	861063	0.14	63	0.948	"kept"	FALSE	0.31	999614	138551	861063	63	0.138604501337516
"SC242_2_R68C44yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4941_R1_001"	756357	654727	0.13	49	0.897	"kept"	FALSE	0.33	756357	101630	654727	49	0.134367765486404
"SC242_2_R68C4yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4901_R1_001"	913605	771837	0.16	59	0.529	"removed"	TRUE	0.02	913605	141768	771837	59	0.155174282102221
"SC242_2_R68C53yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4950_R1_001"	823582	697342	0.15	51	0.921	"kept"	FALSE	0.3	823582	126240	697342	51	0.153281640443817
"SC242_2_R68C8yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4905_R1_001"	969898	837320	0.14	63	0.921	"kept"	FALSE	0.3	969898	132578	837320	63	0.136692724389575
"SC242_2_R69C16yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4985_R1_001"	789525	681534	0.14	52	0.224	"removed"	TRUE	0.04	789525	107991	681534	52	0.136779709318894
"SC242_2_R69C18yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4987_R1_001"	968284	832577	0.14	60	0.889	"kept"	FALSE	0.32	968284	135707	832577	60	0.140152062824543
"SC242_2_R69C22yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4991_R1_001"	813640	704010	0.13	49	0.747	"removed"	FALSE	0.5	813640	109630	704010	49	0.134740179932157
"SC242_2_R69C24yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4993_R1_001"	878368	749420	0.15	54	0.838	"kept"	FALSE	0.35	878368	128948	749420	54	0.146804073008124
"SC242_2_R69C27yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4996_R1_001"	743790	641914	0.14	46	0.795	"removed"	FALSE	0.42	743790	101876	641914	46	0.136968768066255
"SC242_2_R69C30yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S4999_R1_001"	825878	702074	0.15	51	0.977	"kept"	FALSE	0.31	825878	123804	702074	51	0.149905918307547
"SC242_2_R69C31yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5000_R1_001"	583519	498295	0.15	35	0.705	"removed"	FALSE	0.44	583519	85224	498295	35	0.146051799512955
"SC242_2_R69C32yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5001_R1_001"	805974	690758	0.14	51	0.98	"kept"	FALSE	0.31	805974	115216	690758	51	0.142952502189897
"SC242_2_R69C40yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S5009_R1_001"	865398	765112	0.12	55	0.818	"kept"	FALSE	0.31	865398	100286	765112	55	0.115884252101345
"SC242_2_R69C41yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S5010_R1_001"	818732	713363	0.13	52	0.641	"removed"	FALSE	0.36	818732	105369	713363	52	0.128697791218616
"SC242_2_R69C44yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S5013_R1_001"	733367	630784	0.14	47	0.852	"kept"	FALSE	0.3	733367	102583	630784	47	0.139879487350808
"SC242_2_R69C48yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5017_R1_001"	857380	737981	0.14	55	0.963	"kept"	FALSE	0.28	857380	119399	737981	55	0.139260304649047
"SC242_2_R69C50yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5019_R1_001"	689182	579204	0.16	39	0.75	"removed"	FALSE	0.59	689182	109978	579204	39	0.159577586181879
"SC242_2_R69C51yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5020_R1_001"	768328	656761	0.15	49	0.241	"removed"	FALSE	0.27	768328	111567	656761	49	0.145207515540238
"SC242_2_R69C55yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S5024_R1_001"	861150	728832	0.15	53	0.99	"kept"	FALSE	0.29	861150	132318	728832	53	0.153652673750218
"SC242_2_R69C59yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S5028_R1_001"	750046	637918	0.15	46	0.565	"removed"	FALSE	0.54	750046	112128	637918	46	0.1494948309837
"SC242_2_R69C63yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5032_R1_001"	746976	644211	0.14	48	0.591	"removed"	FALSE	0.2	746976	102765	644211	48	0.137574701195219
"SC242_2_R69C64yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5033_R1_001"	215565	191576	0.11	11	0.487	"removed"	FALSE	0.75	215565	23989	191576	11	0.111284299399253
"SC242_2_R69C67yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5036_R1_001"	607047	515200	0.15	34	0.8	"removed"	FALSE	0.57	607047	91847	515200	34	0.151301299569885
"SC242_2_R69C69yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5038_R1_001"	640494	552223	0.14	42	0.261	"removed"	FALSE	0.16	640494	88271	552223	42	0.137817059956846
"SC242_2_R69C71yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5040_R1_001"	718090	606401	0.16	43	0.721	"removed"	FALSE	0.42	718090	111689	606401	43	0.155536214123578
"SC242_2_R69C8yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S4977_R1_001"	745809	637660	0.15	46	0.948	"kept"	FALSE	0.4	745809	108149	637660	46	0.145008976829188
"SC242_2_R6C10yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S443_R1_001"	706388	591318	0.16	43	0.99	"kept"	FALSE	0.29	706388	115070	591318	43	0.162899143247054
"SC242_2_R6C17yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S450_R1_001"	646829	545521	0.16	40	0.992	"kept"	FALSE	0.26	646829	101308	545521	40	0.156622538568926
"SC242_2_R6C22yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S455_R1_001"	637083	544205	0.15	40	0.925	"kept"	FALSE	0.29	637083	92878	544205	40	0.145786341811036
"SC242_2_R6C23yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S456_R1_001"	719653	602602	0.16	44	0.978	"kept"	FALSE	0.3	719653	117051	602602	44	0.162649221221894
"SC242_2_R6C26yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S459_R1_001"	674215	572887	0.15	42	0.98	"kept"	FALSE	0.29	674215	101328	572887	42	0.150290337651936
"SC242_2_R6C28yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S461_R1_001"	576424	491872	0.15	36	0.854	"kept"	FALSE	0.34	576424	84552	491872	36	0.146683691171776
"SC242_2_R6C33yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S466_R1_001"	590042	499541	0.15	37	0.819	"kept"	FALSE	0.37	590042	90501	499541	37	0.153380606804261
"SC242_2_R6C35yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S468_R1_001"	549032	471156	0.14	35	0.955	"kept"	FALSE	0.26	549032	77876	471156	35	0.141842369843652
"SC242_2_R6C36yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S469_R1_001"	623786	528527	0.15	39	0.904	"kept"	FALSE	0.3	623786	95259	528527	39	0.152711025896702
"SC242_2_R6C38yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S471_R1_001"	703618	591729	0.16	43	0.993	"kept"	FALSE	0.3	703618	111889	591729	43	0.159019524798968
"SC242_2_R6C45yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S478_R1_001"	665264	566167	0.15	42	0.971	"kept"	FALSE	0.3	665264	99097	566167	42	0.148958909545684
"SC242_2_R6C51yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S484_R1_001"	708845	597049	0.16	44	0.993	"kept"	FALSE	0.29	708845	111796	597049	44	0.157715720644146
"SC242_2_R6C52yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S485_R1_001"	616081	521113	0.15	39	0.663	"removed"	FALSE	0.34	616081	94968	521113	39	0.154148561633941
"SC242_2_R6C56yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S489_R1_001"	791406	678216	0.14	49	0.858	"kept"	FALSE	0.29	791406	113190	678216	49	0.14302393461763
"SC242_2_R6C59yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S492_R1_001"	560441	476520	0.15	36	0.802	"kept"	FALSE	0.31	560441	83921	476520	36	0.149741007528
"SC242_2_R6C5yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S438_R1_001"	382738	327188	0.15	23	0.985	"kept"	FALSE	0.28	382738	55550	327188	23	0.145138449801169
"SC242_2_R6C66yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S499_R1_001"	667886	565203	0.15	42	0.956	"kept"	FALSE	0.28	667886	102683	565203	42	0.153743303497902
"SC242_2_R6C67yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S500_R1_001"	581860	486615	0.16	36	0.903	"kept"	FALSE	0.33	581860	95245	486615	36	0.163690578489671
"SC242_2_R6C6yesS_SC242_2_BCM_DCIS_28T_D_W_A1_S439_R1_001"	638060	534177	0.16	39	0.942	"kept"	FALSE	0.22	638060	103883	534177	39	0.162810707456979
"SC242_2_R6C71yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S504_R1_001"	689082	578436	0.16	42	0.983	"kept"	FALSE	0.28	689082	110646	578436	42	0.160570149851542
"SC242_2_R6C9yesS_SC242_2_BCM_DCIS_28T_D_W_A2_S442_R1_001"	434105	368281	0.15	27	0.29	"removed"	FALSE	0.36	434105	65824	368281	27	0.151631517720367
"SC242_2_R70C14yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5055_R1_001"	862459	734551	0.15	54	0.995	"kept"	FALSE	0.29	862459	127908	734551	54	0.148306180351762
"SC242_2_R70C17yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5058_R1_001"	731254	614373	0.16	45	0.733	"removed"	FALSE	0.45	731254	116881	614373	45	0.159836390638547
"SC242_2_R70C18yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S5059_R1_001"	748708	628321	0.16	48	0.729	"removed"	FALSE	0.35	748708	120387	628321	48	0.160792992728807
"SC242_2_R70C20yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S5061_R1_001"	813738	683759	0.16	50	0.976	"kept"	FALSE	0.28	813738	129979	683759	50	0.159730773295582
"SC242_2_R70C26yesS_SC242_2_BCM_DCIS_28T_A_W_D1_S5067_R1_001"	638982	536477	0.16	38	0.69	"removed"	FALSE	0.48	638982	102505	536477	38	0.160419229336664
"SC242_2_R70C29yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5070_R1_001"	987767	835254	0.15	62	0.812	"kept"	FALSE	0.32	987767	152513	835254	62	0.154401797184964
"SC242_2_R70C35yesS_SC242_2_BCM_DCIS_28T_A_W_D2_S5076_R1_001"	697727	607967	0.13	44	0.925	"kept"	FALSE	0.3	697727	89760	607967	44	0.128646304356862
