"","cell","correlation","n_reads"
"3391","MDA231.9x.cell3994_S3994_R1_001",0.878899505178034,"75k"
"3392","MDA231.9x.cell3995_S3995_R1_001",0.782654608447924,"75k"
"3393","MDA231.9x.cell3996_S3996_R1_001",0.856807856897612,"75k"
"3394","MDA231.9x.cell4000_S4000_R1_001",0.882966069870016,"75k"
"3395","MDA231.9x.cell4017_S4017_R1_001",0.753718909536754,"75k"
"3396","MDA231.9x.cell4018_S4018_R1_001",0.852624584612588,"75k"
"3397","MDA231.9x.cell4019_S4019_R1_001",0.87198196226646,"75k"
"3398","MDA231.9x.cell4047_S4047_R1_001",0.761859381951319,"75k"
"3399","MDA231.9x.cell4059_S4059_R1_001",0.868270071548216,"75k"
"3400","MDA231.9x.cell4063_S4063_R1_001",0.828064289850287,"75k"
"3401","MDA231.9x.cell4068_S4068_R1_001",0.852208767216883,"75k"
"3402","MDA231.9x.cell4069_S4069_R1_001",0.741261671613125,"75k"
"3403","MDA231.9x.cell4070_S4070_R1_001",0.876024788084783,"75k"
"3404","MDA231.9x.cell4076_S4076_R1_001",0.8292616116236,"75k"
"3405","MDA231.9x.cell4086_S4086_R1_001",0.791206551568648,"75k"
"3406","MDA231.9x.cell4098_S4098_R1_001",0.873877034193008,"75k"
"3407","MDA231.9x.cell4109_S4109_R1_001",0.855085292225672,"75k"
"3408","MDA231.9x.cell4123_S4123_R1_001",0.805931789554594,"75k"
"3409","MDA231.9x.cell4134_S4134_R1_001",0.826508034004007,"75k"
"3410","MDA231.9x.cell4135_S4135_R1_001",0.764371462033786,"75k"
"3411","MDA231.9x.cell4140_S4140_R1_001",0.792824786349916,"75k"
"3412","MDA231.9x.cell4144_S4144_R1_001",0.737404915846965,"75k"
"3413","MDA231.9x.cell415_S415_R1_001",0.82691935797464,"75k"
"3414","MDA231.9x.cell4177_S4177_R1_001",0.853625449085929,"75k"
"3415","MDA231.9x.cell4183_S4183_R1_001",0.784920306639012,"75k"
"3416","MDA231.9x.cell4200_S4200_R1_001",0.90372789000011,"75k"
"3417","MDA231.9x.cell4201_S4201_R1_001",0.838915909750077,"75k"
"3418","MDA231.9x.cell4203_S4203_R1_001",0.886870743428324,"75k"
"3419","MDA231.9x.cell4207_S4207_R1_001",0.85085744065185,"75k"
"3420","MDA231.9x.cell4213_S4213_R1_001",0.852983425324759,"75k"
"3421","MDA231.9x.cell4218_S4218_R1_001",0.851885289131601,"75k"
"3422","MDA231.9x.cell4220_S4220_R1_001",0.81338716729432,"75k"
"3423","MDA231.9x.cell4227_S4227_R1_001",0.834602038378085,"75k"
"3424","MDA231.9x.cell4237_S4237_R1_001",0.888038422728687,"75k"
"3425","MDA231.9x.cell4243_S4243_R1_001",0.826062669518614,"75k"
"3426","MDA231.9x.cell4244_S4244_R1_001",0.8169831392728,"75k"
"3427","MDA231.9x.cell4248_S4248_R1_001",0.866239214936631,"75k"
"3428","MDA231.9x.cell4279_S4279_R1_001",0.804443949009999,"75k"
"3429","MDA231.9x.cell4280_S4280_R1_001",0.771845309903217,"75k"
"3430","MDA231.9x.cell4281_S4281_R1_001",0.859392073122401,"75k"
"3431","MDA231.9x.cell4291_S4291_R1_001",0.79049723431638,"75k"
"3432","MDA231.9x.cell4317_S4317_R1_001",0.897966814391557,"75k"
"3433","MDA231.9x.cell432_S432_R1_001",0.792710687426461,"75k"
"3434","MDA231.9x.cell4333_S4333_R1_001",0.879080505356796,"75k"
"3435","MDA231.9x.cell4337_S4337_R1_001",0.788627355872697,"75k"
"3436","MDA231.9x.cell4340_S4340_R1_001",0.814508105569574,"75k"
"3437","MDA231.9x.cell4341_S4341_R1_001",0.786913073470178,"75k"
"3438","MDA231.9x.cell4346_S4346_R1_001",0.727241329094119,"75k"
"3439","MDA231.9x.cell4348_S4348_R1_001",0.83018214908714,"75k"
"3440","MDA231.9x.cell435_S435_R1_001",0.757498160255705,"75k"
"3441","MDA231.9x.cell4355_S4355_R1_001",0.836145662755594,"75k"
"3442","MDA231.9x.cell4360_S4360_R1_001",0.824073940390677,"75k"
"3443","MDA231.9x.cell4367_S4367_R1_001",0.730678892810465,"75k"
"3444","MDA231.9x.cell437_S437_R1_001",0.881597625059768,"75k"
"3445","MDA231.9x.cell4376_S4376_R1_001",0.801083751702961,"75k"
"3446","MDA231.9x.cell4380_S4380_R1_001",0.840428243673083,"75k"
"3447","MDA231.9x.cell4398_S4398_R1_001",0.852497059147379,"75k"
"3448","MDA231.9x.cell4430_S4430_R1_001",0.768805085137126,"75k"
"3449","MDA231.9x.cell4433_S4433_R1_001",0.883129691755799,"75k"
"3450","MDA231.9x.cell444_S444_R1_001",0.854561114513738,"75k"
"3451","MDA231.9x.cell4443_S4443_R1_001",0.820526116354162,"75k"
"3452","MDA231.9x.cell445_S445_R1_001",0.808609435519301,"75k"
"3453","MDA231.9x.cell4459_S4459_R1_001",0.78166965991036,"75k"
"3454","MDA231.9x.cell447_S447_R1_001",0.77523145589974,"75k"
"3455","MDA231.9x.cell4470_S4470_R1_001",0.760904340005519,"75k"
"3456","MDA231.9x.cell4471_S4471_R1_001",0.835220316969444,"75k"
"3457","MDA231.9x.cell4480_S4480_R1_001",0.771545410854847,"75k"
"3458","MDA231.9x.cell4492_S4492_R1_001",0.853044996658322,"75k"
"3459","MDA231.9x.cell4494_S4494_R1_001",0.792654655537539,"75k"
"3460","MDA231.9x.cell4501_S4501_R1_001",0.891512030078577,"75k"
"3461","MDA231.9x.cell4509_S4509_R1_001",0.866627798780796,"75k"
"3462","MDA231.9x.cell4512_S4512_R1_001",0.834555396837519,"75k"
"3463","MDA231.9x.cell4513_S4513_R1_001",0.853160455011116,"75k"
"3464","MDA231.9x.cell4522_S4522_R1_001",0.785746227178237,"75k"
"3465","MDA231.9x.cell4530_S4530_R1_001",0.830493564926257,"75k"
"3466","MDA231.9x.cell4552_S4552_R1_001",0.84888282860871,"75k"
"3467","MDA231.9x.cell4556_S4556_R1_001",0.838699942906756,"75k"
"3468","MDA231.9x.cell4561_S4561_R1_001",0.805596758088768,"75k"
"3469","MDA231.9x.cell4566_S4566_R1_001",0.805066544579003,"75k"
"3470","MDA231.9x.cell4577_S4577_R1_001",0.874642356604977,"75k"
"3471","MDA231.9x.cell4580_S4580_R1_001",0.869839518835564,"75k"
"3472","MDA231.9x.cell4584_S4584_R1_001",0.849546783255657,"75k"
"3473","MDA231.9x.cell4590_S4590_R1_001",0.834361718094928,"75k"
"3474","MDA231.9x.cell4604_S4604_R1_001",0.770127173626753,"75k"
"3475","MDA231.9x.cell4652_S4652_R1_001",0.843407555513238,"75k"
"3476","MDA231.9x.cell4654_S4654_R1_001",0.734882712473712,"75k"
"3477","MDA231.9x.cell4667_S4667_R1_001",0.831398752517124,"75k"
"3478","MDA231.9x.cell4668_S4668_R1_001",0.758796744926848,"75k"
"3479","MDA231.9x.cell467_S467_R1_001",0.840670681157743,"75k"
"3480","MDA231.9x.cell4671_S4671_R1_001",0.827932830065418,"75k"
"3481","MDA231.9x.cell4674_S4674_R1_001",0.852781886598106,"75k"
"3482","MDA231.9x.cell4676_S4676_R1_001",0.83478411093571,"75k"
"3483","MDA231.9x.cell4680_S4680_R1_001",0.847319712939949,"75k"
"3484","MDA231.9x.cell4709_S4709_R1_001",0.8556481737037,"75k"
"3485","MDA231.9x.cell4720_S4720_R1_001",0.872908298951704,"75k"
"3486","MDA231.9x.cell4726_S4726_R1_001",0.874629543463008,"75k"
"3487","MDA231.9x.cell4731_S4731_R1_001",0.815622295501082,"75k"
"3488","MDA231.9x.cell4733_S4733_R1_001",0.87239984428405,"75k"
"3489","MDA231.9x.cell4766_S4766_R1_001",0.782473424399469,"75k"
"3490","MDA231.9x.cell4774_S4774_R1_001",0.743981332525643,"75k"
"3491","MDA231.9x.cell4778_S4778_R1_001",0.708530809613204,"75k"
"3492","MDA231.9x.cell4788_S4788_R1_001",0.792394810544914,"75k"
"3493","MDA231.9x.cell4796_S4796_R1_001",0.843217137054481,"75k"
"3494","MDA231.9x.cell4806_S4806_R1_001",0.826105820854192,"75k"
"3495","MDA231.9x.cell4809_S4809_R1_001",0.824561478091703,"75k"
"3496","MDA231.9x.cell4819_S4819_R1_001",0.879547378641315,"75k"
"3497","MDA231.9x.cell483_S483_R1_001",0.862505935863953,"75k"
"3498","MDA231.9x.cell4863_S4863_R1_001",0.834143438761414,"75k"
"3499","MDA231.9x.cell4870_S4870_R1_001",0.82724965142199,"75k"
"3500","MDA231.9x.cell4955_S4955_R1_001",0.788039556222705,"75k"
"3501","MDA231.9x.cell4979_S4979_R1_001",0.879405192033203,"75k"
"3502","MDA231.9x.cell4994_S4994_R1_001",0.805915092058968,"75k"
"3503","MDA231.9x.cell5008_S5008_R1_001",0.859728732181276,"75k"
"3504","MDA231.9x.cell5013_S5013_R1_001",0.763484211290491,"75k"
"3505","MDA231.9x.cell5014_S5014_R1_001",0.853862095537379,"75k"
"3506","MDA231.9x.cell5024_S5024_R1_001",0.874085192701474,"75k"
"3507","MDA231.9x.cell5035_S5035_R1_001",0.871497229706132,"75k"
"3508","MDA231.9x.cell5073_S5073_R1_001",0.855673169935035,"75k"
"3509","MDA231.9x.cell5089_S5089_R1_001",0.803564326620914,"75k"
"3510","MDA231.9x.cell5100_S5100_R1_001",0.846395095970432,"75k"
"3511","MDA231.9x.cell5115_S5115_R1_001",0.904764902703874,"75k"
"3512","MDA231.9x.cell5135_S5135_R1_001",0.78621414950194,"75k"
"3513","MDA231.9x.cell514_S514_R1_001",0.87579395452898,"75k"
"3514","MDA231.9x.cell5150_S5150_R1_001",0.817179031742679,"75k"
"3515","MDA231.9x.cell5156_S5156_R1_001",0.86486525746588,"75k"
"3516","MDA231.9x.cell5170_S5170_R1_001",0.784647974412185,"75k"
"3517","MDA231.9x.cell5171_S5171_R1_001",0.782819070444382,"75k"
"3518","MDA231.9x.cell5180_S5180_R1_001",0.754342052010305,"75k"
"3519","MDA231.9x.cell524_S524_R1_001",0.792356039154191,"75k"
"3520","MDA231.9x.cell531_S531_R1_001",0.776978068416805,"75k"
"3521","MDA231.9x.cell534_S534_R1_001",0.82759876883435,"75k"
"3522","MDA231.9x.cell541_S541_R1_001",0.771072833909429,"75k"
"3523","MDA231.9x.cell545_S545_R1_001",0.879714418865242,"75k"
"3524","MDA231.9x.cell551_S551_R1_001",0.853509244673877,"75k"
"3525","MDA231.9x.cell572_S572_R1_001",0.869729679273581,"75k"
"3526","MDA231.9x.cell593_S593_R1_001",0.822338656230234,"75k"
"3527","MDA231.9x.cell597_S597_R1_001",0.836198544383728,"75k"
"3528","MDA231.9x.cell600_S600_R1_001",0.887712469765867,"75k"
"3529","MDA231.9x.cell602_S602_R1_001",0.841591204346818,"75k"
"3530","MDA231.9x.cell605_S605_R1_001",0.827656027861486,"75k"
"3531","MDA231.9x.cell619_S619_R1_001",0.740877676623839,"75k"
"3532","MDA231.9x.cell621_S621_R1_001",0.707671771848356,"75k"
"3533","MDA231.9x.cell63_S63_R1_001",0.854128766953908,"75k"
"3534","MDA231.9x.cell646_S646_R1_001",0.878066151938681,"75k"
"3535","MDA231.9x.cell649_S649_R1_001",0.861015234109047,"75k"
"3536","MDA231.9x.cell650_S650_R1_001",0.86673792341489,"75k"
"3537","MDA231.9x.cell654_S654_R1_001",0.866724569417341,"75k"
"3538","MDA231.9x.cell659_S659_R1_001",0.862962670878849,"75k"
"3539","MDA231.9x.cell661_S661_R1_001",0.768097900924543,"75k"
"3540","MDA231.9x.cell685_S685_R1_001",0.795068877858416,"75k"
"3541","MDA231.9x.cell691_S691_R1_001",0.827127162367258,"75k"
"3542","MDA231.9x.cell710_S710_R1_001",0.848016017373992,"75k"
"3543","MDA231.9x.cell713_S713_R1_001",0.754918864513332,"75k"
"3544","MDA231.9x.cell72_S72_R1_001",0.77496342331431,"75k"
"3545","MDA231.9x.cell727_S727_R1_001",0.827847787549514,"75k"
"3546","MDA231.9x.cell736_S736_R1_001",0.81867925397245,"75k"
"3547","MDA231.9x.cell744_S744_R1_001",0.796364527806324,"75k"
"3548","MDA231.9x.cell75_S75_R1_001",0.826043671906471,"75k"
"3549","MDA231.9x.cell754_S754_R1_001",0.759532599422079,"75k"
"3550","MDA231.9x.cell758_S758_R1_001",0.77366274776144,"75k"
"3551","MDA231.9x.cell760_S760_R1_001",0.836059842143605,"75k"
"3552","MDA231.9x.cell764_S764_R1_001",0.845392646182165,"75k"
"3553","MDA231.9x.cell774_S774_R1_001",0.831268188175191,"75k"
"3554","MDA231.9x.cell777_S777_R1_001",0.847651437756143,"75k"
"3555","MDA231.9x.cell78_S78_R1_001",0.74676357060346,"75k"
"3556","MDA231.9x.cell781_S781_R1_001",0.749369805114537,"75k"
"3557","MDA231.9x.cell788_S788_R1_001",0.793168499085616,"75k"
"3558","MDA231.9x.cell79_S79_R1_001",0.825167676624168,"75k"
"3559","MDA231.9x.cell801_S801_R1_001",0.803089356548746,"75k"
"3560","MDA231.9x.cell808_S808_R1_001",0.834525452093026,"75k"
"3561","MDA231.9x.cell81_S81_R1_001",0.861922589831606,"75k"
"3562","MDA231.9x.cell810_S810_R1_001",0.841576215985964,"75k"
"3563","MDA231.9x.cell814_S814_R1_001",0.854910271285682,"75k"
"3564","MDA231.9x.cell817_S817_R1_001",0.809204438318271,"75k"
"3565","MDA231.9x.cell826_S826_R1_001",0.886833216465358,"75k"
"3566","MDA231.9x.cell83_S83_R1_001",0.756916438757626,"75k"
"3567","MDA231.9x.cell831_S831_R1_001",0.84252199889429,"75k"
"3568","MDA231.9x.cell844_S844_R1_001",0.728675756358724,"75k"
"3569","MDA231.9x.cell847_S847_R1_001",0.805195562640792,"75k"
"3570","MDA231.9x.cell85_S85_R1_001",0.790647272287071,"75k"
"3571","MDA231.9x.cell853_S853_R1_001",0.871223679209537,"75k"
"3572","MDA231.9x.cell859_S859_R1_001",0.791616420074493,"75k"
"3573","MDA231.9x.cell86_S86_R1_001",0.753596955252966,"75k"
"3574","MDA231.9x.cell864_S864_R1_001",0.812219716891407,"75k"
"3575","MDA231.9x.cell866_S866_R1_001",0.858578949625911,"75k"
"3576","MDA231.9x.cell875_S875_R1_001",0.833056825889662,"75k"
"3577","MDA231.9x.cell881_S881_R1_001",0.753955750947443,"75k"
"3578","MDA231.9x.cell882_S882_R1_001",0.78679854190644,"75k"
"3579","MDA231.9x.cell886_S886_R1_001",0.813092998505397,"75k"
"3580","MDA231.9x.cell90_S90_R1_001",0.834053910408168,"75k"
"3581","MDA231.9x.cell901_S901_R1_001",0.88354831710105,"75k"
"3582","MDA231.9x.cell904_S904_R1_001",0.820552761366155,"75k"
"3583","MDA231.9x.cell908_S908_R1_001",0.850640731822859,"75k"
"3584","MDA231.9x.cell910_S910_R1_001",0.872752542858506,"75k"
"3585","MDA231.9x.cell919_S919_R1_001",0.863613158489604,"75k"
"3586","MDA231.9x.cell92_S92_R1_001",0.839236519429767,"75k"
"3587","MDA231.9x.cell935_S935_R1_001",0.859914540011297,"75k"
"3588","MDA231.9x.cell937_S937_R1_001",0.674338986912662,"75k"
"3589","MDA231.9x.cell966_S966_R1_001",0.879067616408098,"75k"
"3590","MDA231.9x.cell970_S970_R1_001",0.764660688548621,"75k"
"3591","MDA231.9x.cell972_S972_R1_001",0.775477107701793,"75k"
"3592","MDA231.9x.cell980_S980_R1_001",0.846703034087732,"75k"
"3593","MDA231.9x.cell988_S988_R1_001",0.773543643518799,"75k"
"3594","MDA231.9x.cell993_S993_R1_001",0.75484596499144,"75k"
"3595","MDA231.9x.cell1006_S1006_R1_001",0.743965345113792,"50k"
"3596","MDA231.9x.cell1008_S1008_R1_001",0.656344040320067,"50k"
"3597","MDA231.9x.cell1016_S1016_R1_001",0.698038975790993,"50k"
"3598","MDA231.9x.cell1038_S1038_R1_001",0.694185333377932,"50k"
"3599","MDA231.9x.cell1050_S1050_R1_001",0.63493342400663,"50k"
"3600","MDA231.9x.cell1051_S1051_R1_001",0.741128238674814,"50k"
"3601","MDA231.9x.cell1059_S1059_R1_001",0.81264464097039,"50k"
"3602","MDA231.9x.cell1080_S1080_R1_001",0.773466341325668,"50k"
"3603","MDA231.9x.cell1081_S1081_R1_001",0.654246754785238,"50k"
"3604","MDA231.9x.cell1091_S1091_R1_001",0.75379729789896,"50k"
"3605","MDA231.9x.cell1092_S1092_R1_001",0.723877825819597,"50k"
"3606","MDA231.9x.cell1098_S1098_R1_001",0.763210036559794,"50k"
"3607","MDA231.9x.cell1105_S1105_R1_001",0.791241049494645,"50k"
"3608","MDA231.9x.cell1109_S1109_R1_001",0.764909914124686,"50k"
"3609","MDA231.9x.cell1116_S1116_R1_001",0.631297634714424,"50k"
"3610","MDA231.9x.cell1120_S1120_R1_001",0.790302111820695,"50k"
"3611","MDA231.9x.cell1121_S1121_R1_001",0.808506320950279,"50k"
"3612","MDA231.9x.cell1134_S1134_R1_001",0.76310485021355,"50k"
"3613","MDA231.9x.cell114_S114_R1_001",0.774590081630067,"50k"
"3614","MDA231.9x.cell1184_S1184_R1_001",0.721342288181652,"50k"
"3615","MDA231.9x.cell1189_S1189_R1_001",0.700910334045594,"50k"
"3616","MDA231.9x.cell119_S119_R1_001",0.837078732586807,"50k"
"3617","MDA231.9x.cell1204_S1204_R1_001",0.636762909214376,"50k"
"3618","MDA231.9x.cell1209_S1209_R1_001",0.679161607234596,"50k"
"3619","MDA231.9x.cell121_S121_R1_001",0.757089219431065,"50k"
"3620","MDA231.9x.cell1210_S1210_R1_001",0.758549186007732,"50k"
"3621","MDA231.9x.cell1230_S1230_R1_001",0.73215979233721,"50k"
"3622","MDA231.9x.cell1235_S1235_R1_001",0.68358741368463,"50k"
"3623","MDA231.9x.cell1238_S1238_R1_001",0.690642857845044,"50k"
"3624","MDA231.9x.cell1253_S1253_R1_001",0.739520472581484,"50k"
"3625","MDA231.9x.cell1270_S1270_R1_001",0.722445907560023,"50k"
"3626","MDA231.9x.cell1281_S1281_R1_001",0.689784256658681,"50k"
"3627","MDA231.9x.cell1296_S1296_R1_001",0.711998341752344,"50k"
"3628","MDA231.9x.cell1299_S1299_R1_001",0.75013008728717,"50k"
"3629","MDA231.9x.cell130_S130_R1_001",0.691537525131248,"50k"
"3630","MDA231.9x.cell1307_S1307_R1_001",0.796255653570936,"50k"
"3631","MDA231.9x.cell1316_S1316_R1_001",0.669324468628293,"50k"
"3632","MDA231.9x.cell1342_S1342_R1_001",0.647679801012307,"50k"
"3633","MDA231.9x.cell1345_S1345_R1_001",0.778327071208827,"50k"
"3634","MDA231.9x.cell135_S135_R1_001",0.591792808463876,"50k"
"3635","MDA231.9x.cell1353_S1353_R1_001",0.627429490919578,"50k"
"3636","MDA231.9x.cell1374_S1374_R1_001",0.70685162348398,"50k"
"3637","MDA231.9x.cell1375_S1375_R1_001",0.770911879326526,"50k"
"3638","MDA231.9x.cell1399_S1399_R1_001",0.709363249352555,"50k"
"3639","MDA231.9x.cell1411_S1411_R1_001",0.760499697092348,"50k"
"3640","MDA231.9x.cell1412_S1412_R1_001",0.807306290398672,"50k"
"3641","MDA231.9x.cell1421_S1421_R1_001",0.810812966130079,"50k"
"3642","MDA231.9x.cell1433_S1433_R1_001",0.637784772206773,"50k"
"3643","MDA231.9x.cell1446_S1446_R1_001",0.721164862562578,"50k"
"3644","MDA231.9x.cell1455_S1455_R1_001",0.809938366363339,"50k"
"3645","MDA231.9x.cell1473_S1473_R1_001",0.599399018174392,"50k"
"3646","MDA231.9x.cell1487_S1487_R1_001",0.772649187365325,"50k"
"3647","MDA231.9x.cell1497_S1497_R1_001",0.679901163751683,"50k"
"3648","MDA231.9x.cell1503_S1503_R1_001",0.778415798042021,"50k"
"3649","MDA231.9x.cell1505_S1505_R1_001",0.582101440690067,"50k"
"3650","MDA231.9x.cell1514_S1514_R1_001",0.738499958153019,"50k"
"3651","MDA231.9x.cell1518_S1518_R1_001",0.772092017093097,"50k"
"3652","MDA231.9x.cell1520_S1520_R1_001",0.702073053987914,"50k"
"3653","MDA231.9x.cell1525_S1525_R1_001",0.689480407974562,"50k"
"3654","MDA231.9x.cell1539_S1539_R1_001",0.6837817119485,"50k"
"3655","MDA231.9x.cell1542_S1542_R1_001",0.707078222362294,"50k"
"3656","MDA231.9x.cell1556_S1556_R1_001",0.72771354416028,"50k"
"3657","MDA231.9x.cell1566_S1566_R1_001",0.715297337580785,"50k"
"3658","MDA231.9x.cell1576_S1576_R1_001",0.742561814528332,"50k"
"3659","MDA231.9x.cell1585_S1585_R1_001",0.729271237869211,"50k"
"3660","MDA231.9x.cell1594_S1594_R1_001",0.762375123430512,"50k"
"3661","MDA231.9x.cell16_S16_R1_001",0.772924876613208,"50k"
"3662","MDA231.9x.cell1609_S1609_R1_001",0.677101060743923,"50k"
"3663","MDA231.9x.cell1623_S1623_R1_001",0.748599167928095,"50k"
"3664","MDA231.9x.cell1626_S1626_R1_001",0.727685628065016,"50k"
"3665","MDA231.9x.cell1632_S1632_R1_001",0.720210382090296,"50k"
"3666","MDA231.9x.cell1636_S1636_R1_001",0.725276848920442,"50k"
"3667","MDA231.9x.cell1637_S1637_R1_001",0.779605898601065,"50k"
"3668","MDA231.9x.cell1657_S1657_R1_001",0.756812072749604,"50k"
"3669","MDA231.9x.cell1659_S1659_R1_001",0.715627769709664,"50k"
"3670","MDA231.9x.cell1662_S1662_R1_001",0.750056643444478,"50k"
"3671","MDA231.9x.cell1663_S1663_R1_001",0.761889767769683,"50k"
"3672","MDA231.9x.cell1674_S1674_R1_001",0.639452135223989,"50k"
"3673","MDA231.9x.cell1678_S1678_R1_001",0.674840377979341,"50k"
"3674","MDA231.9x.cell1680_S1680_R1_001",0.69642609510888,"50k"
"3675","MDA231.9x.cell1684_S1684_R1_001",0.673724142652082,"50k"
"3676","MDA231.9x.cell1696_S1696_R1_001",0.60413046122785,"50k"
"3677","MDA231.9x.cell1703_S1703_R1_001",0.74261991463675,"50k"
"3678","MDA231.9x.cell172_S172_R1_001",0.805045611546185,"50k"
"3679","MDA231.9x.cell1724_S1724_R1_001",0.771460532940821,"50k"
"3680","MDA231.9x.cell1727_S1727_R1_001",0.705866254364216,"50k"
"3681","MDA231.9x.cell1739_S1739_R1_001",0.680644235581573,"50k"
"3682","MDA231.9x.cell1748_S1748_R1_001",0.637235027658614,"50k"
"3683","MDA231.9x.cell1749_S1749_R1_001",0.765191535554092,"50k"
"3684","MDA231.9x.cell1779_S1779_R1_001",0.616735240189662,"50k"
"3685","MDA231.9x.cell1783_S1783_R1_001",0.841642136223666,"50k"
"3686","MDA231.9x.cell18_S18_R1_001",0.713520982023514,"50k"
"3687","MDA231.9x.cell1822_S1822_R1_001",0.738849060522713,"50k"
"3688","MDA231.9x.cell1825_S1825_R1_001",0.72691793597905,"50k"
"3689","MDA231.9x.cell1833_S1833_R1_001",0.775278494869643,"50k"
"3690","MDA231.9x.cell1854_S1854_R1_001",0.719504094795961,"50k"
"3691","MDA231.9x.cell1861_S1861_R1_001",0.750822034436417,"50k"
"3692","MDA231.9x.cell1879_S1879_R1_001",0.801276499632013,"50k"
"3693","MDA231.9x.cell1888_S1888_R1_001",0.832994923914829,"50k"
"3694","MDA231.9x.cell1890_S1890_R1_001",0.889651408659692,"50k"
"3695","MDA231.9x.cell1899_S1899_R1_001",0.807166419930744,"50k"
"3696","MDA231.9x.cell19_S19_R1_001",0.690383095354013,"50k"
"3697","MDA231.9x.cell1910_S1910_R1_001",0.717020137756687,"50k"
"3698","MDA231.9x.cell1912_S1912_R1_001",0.626667442655602,"50k"
"3699","MDA231.9x.cell1914_S1914_R1_001",0.780362541090487,"50k"
"3700","MDA231.9x.cell1917_S1917_R1_001",0.772263685891586,"50k"
"3701","MDA231.9x.cell1919_S1919_R1_001",0.706131067626804,"50k"
"3702","MDA231.9x.cell1958_S1958_R1_001",0.63378524798294,"50k"
"3703","MDA231.9x.cell1959_S1959_R1_001",0.839594012475457,"50k"
"3704","MDA231.9x.cell1966_S1966_R1_001",0.712239220871904,"50k"
"3705","MDA231.9x.cell1990_S1990_R1_001",0.682485435569892,"50k"
"3706","MDA231.9x.cell1991_S1991_R1_001",0.772435437875267,"50k"
"3707","MDA231.9x.cell2012_S2012_R1_001",0.726410471971104,"50k"
"3708","MDA231.9x.cell203_S203_R1_001",0.733343826874031,"50k"
"3709","MDA231.9x.cell2031_S2031_R1_001",0.733258998200281,"50k"
"3710","MDA231.9x.cell2037_S2037_R1_001",0.708771449730646,"50k"
"3711","MDA231.9x.cell2039_S2039_R1_001",0.763070584827795,"50k"
"3712","MDA231.9x.cell2040_S2040_R1_001",0.663546477030197,"50k"
"3713","MDA231.9x.cell2046_S2046_R1_001",0.71426192572633,"50k"
"3714","MDA231.9x.cell2060_S2060_R1_001",0.794678042047251,"50k"
"3715","MDA231.9x.cell2063_S2063_R1_001",0.826841219442783,"50k"
"3716","MDA231.9x.cell2085_S2085_R1_001",0.775148882402533,"50k"
"3717","MDA231.9x.cell2109_S2109_R1_001",0.649344571899528,"50k"
"3718","MDA231.9x.cell2123_S2123_R1_001",0.746652141745861,"50k"
"3719","MDA231.9x.cell2142_S2142_R1_001",0.730493152116104,"50k"
"3720","MDA231.9x.cell2144_S2144_R1_001",0.62757467427942,"50k"
"3721","MDA231.9x.cell2148_S2148_R1_001",0.781400481653678,"50k"
"3722","MDA231.9x.cell2153_S2153_R1_001",0.758463505830514,"50k"
"3723","MDA231.9x.cell2159_S2159_R1_001",0.837489252682147,"50k"
"3724","MDA231.9x.cell2160_S2160_R1_001",0.725544683411422,"50k"
"3725","MDA231.9x.cell2165_S2165_R1_001",0.759402675900079,"50k"
"3726","MDA231.9x.cell2167_S2167_R1_001",0.680958728591756,"50k"
"3727","MDA231.9x.cell2171_S2171_R1_001",0.800116054842896,"50k"
"3728","MDA231.9x.cell2173_S2173_R1_001",0.674839881362715,"50k"
"3729","MDA231.9x.cell2182_S2182_R1_001",0.716023110007377,"50k"
